,season_number,startup_name,episode_number,pitch_number,air_date,industry,busniess_description,year_founded,presenter_count,male_presenter,female_presenters,trans_presenters,couple_presenter,pitchers_avg_age,pitcher_city,pitcher_state,yearly_revenue,monthly_sales,gross_margin,net_margin,cash_burn,sku,patents,finance_type,original_ask_amount,original_offered_equity,valueation_requested,received_offer,accepted_offer,deal_amount,deal_equity,deal_debt,debt_interest,deal_valuation,sharks_in_deal,namita_investment_amount,namita_investment_equtiy,namita_debt_amount,vineeta_investment_amount,vineeta_investment_equtiy,vineeta_debt_amount,anupam_investment_amount,anupam_investment_equtiy,anupam_debt_amount,aman_investment_amount,aman_investment_equtiy,aman_debt_amount,peyush_investment_amount,peyush_investment_equtiy,peyush_debt_amount,amit_investment_amount,amit_investment_equtiy,amit_debt_amount,ashneer_investment_amount,ashneer_investment_equtiy,ashneer_debt_amount,guest_investment_amount,guest_investment_equtiy,guest_debt_amount,invested_guest_name,all_guest_names,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,amit_present,ashneer_present,guest_present,multiple_pitcher_cities
134,1,SpaceKidzIndia,0,135,2020-01-01 00:00:00,Manufacturing,Small Satellites by kids,2016.0,2,1.0,1.0,0.0,0.0,Middle,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,2.0,5000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
135,1,UrbanNaps,0,136,2020-01-01 00:00:00,Services,Smart Napping Pod,2018.0,2,2.0,0.0,0.0,0.0,Young,Ahmedabad,Gujarat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,4.0,1250.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
136,1,Gizmoswala,0,137,2020-01-01 00:00:00,Entertainment,Sex toys and games,2020.0,3,2.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,7.0,40.0,0.0,0.0,0.0,0.0,3.0,75.0,5.0,1500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137,1,ZyppElectric,0,138,2020-01-01 00:00:00,Automobile,Electrical Vehicles,2017.0,2,1.0,1.0,0.0,1.0,Young,Gurgaon,Haryana,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,220.0,1.0,22000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
138,1,Picsniff,0,139,2020-01-01 00:00:00,Technology,Face recognition based image sharing,2021.0,1,1.0,0.0,0.0,0.0,Young,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,1.0,5500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
139,1,Deciwood,0,140,2020-01-01 00:00:00,Electronics,Portable wooden Bluetooth speakers,2019.0,2,2.0,0.0,0.0,0.0,Young,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.5,1429.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140,1,HappyBar,0,141,2020-01-01 00:00:00,Food,FitSport delicious snacks,2019.0,3,2.0,1.0,0.0,0.0,Middle,Hyderabad,Telangana,0.0,29.0,0.0,0.0,1.0,0.0,0.0,3.0,60.0,2.0,3000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141,1,Tathastulive,0,142,2020-01-01 00:00:00,Services,"Offer Daan, Puja and Yajna",2020.0,3,2.0,1.0,0.0,1.0,Middle,Ahmedabad,Gujarat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,10.0,500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142,1,BandsandCups,0,143,2020-01-01 00:00:00,Fashion,Bra fitting service,2021.0,1,0.0,1.0,0.0,0.0,Middle,Chennai,Tamil Nadu,0.0,1.0,60.0,0.0,0.0,0.0,0.0,3.0,40.0,10.0,400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
143,1,MyWealthProtector,0,144,2020-01-01 00:00:00,Services,Beyond Life Service,2019.0,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,2.5,2000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
144,1,TheIris,0,145,2020-01-01 00:00:00,Manufacturing,Pocket Microscopes,2019.0,2,1.0,1.0,0.0,0.0,Young,Bangalore,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,15.0,67.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
145,1,Canebot,0,146,2020-01-01 00:00:00,Food,Juice making machine,2012.0,2,1.0,1.0,0.0,1.0,Middle,Pune,Maharashtra,200.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,100.0,2.5,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
146,1,OyeDelhiOye,0,147,2020-01-01 00:00:00,Food,Delhi Ke Chole Kulche,2021.0,2,2.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,10.0,350.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
147,1,InaliAssistiveTech,0,148,2020-01-01 00:00:00,Healthcare,Prosthetics,2020.0,2,2.0,0.0,0.0,0.0,Young,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,5.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
148,1,Meera'sCelebrations,0,149,2020-01-01 00:00:00,Services,Wedding ceremonial items,2010.0,2,1.0,1.0,0.0,1.0,Middle,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,25.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149,1,Artment,0,150,2020-01-01 00:00:00,Household,Exquisite pieces of home decor,2019.0,2,1.0,1.0,0.0,0.0,Young,Gurgaon,Haryana,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,170.0,2.5,6800.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150,1,Powertree,0,151,2020-01-01 00:00:00,Manufacturing,Beautiful efficient solar panels,2018.0,2,2.0,0.0,0.0,0.0,Middle,Gandhinagar,Gujarat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,2.5,6000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151,1,Eume,0,152,2020-01-01 00:00:00,Fashion,Massager Backpack,2018.0,3,2.0,1.0,0.0,1.0,Middle,Mumbai,Maharashtra,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,2.0,7500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152,2,Hoovu,1,153,2023-01-02 00:00:00,Services,Fresh Pooja flowers,2019.0,2,0.0,2.0,0.0,0.0,Young,Bangalore,Karnataka,0.0,65.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,1.0,8000.0,1,1.0,100.0,2.0,0.0,0.0,5000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
153,2,Dorji,1,154,2023-01-02 00:00:00,Food,Flavors of Tea,2019.0,2,2.0,0.0,0.0,0.0,Young,Darjeeling,West Bengal,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,5.0,600.0,1,1.0,30.0,15.0,0.0,0.0,200.0,3.0,0.0,0.0,0.0,10.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
154,2,Recode,1,155,2023-01-02 00:00:00,Fashion,Beauty & cosmetics,2019.0,2,2.0,0.0,0.0,0.0,Middle,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
155,2,VeryMuchIndian,2,156,2023-01-03 00:00:00,Fashion,Paithani Handloom Sarees,2018.0,2,1.0,1.0,0.0,1.0,Middle,Pune,Maharashtra,150.0,0.0,35.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,1667.0,1,1.0,50.0,10.0,0.0,0.0,500.0,2.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
156,2,WatchoutWearables,2,157,2023-01-03 00:00:00,Electronics,Smart watches,2021.0,2,2.0,0.0,0.0,0.0,Young,Thane,Maharashtra,0.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,200.0,5.0,4000.0,1,1.0,100.0,10.0,100.0,0.0,1000.0,2.0,0.0,0.0,0.0,50.0,5.0,50.0,50.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
157,2,SoupX,2,158,2023-01-03 00:00:00,Food,Soup based meals,2019.0,2,2.0,0.0,0.0,0.0,Young,Delhi,Delhi,0.0,0.0,45.0,0.0,1.0,0.0,0.0,3.0,75.0,6.0,1250.0,1,1.0,50.0,18.0,25.0,0.0,277.7777778,1.0,0.0,0.0,0.0,50.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
158,2,ATMOSPHERE,3,159,2023-01-04 00:00:00,Food,Varieties of kombucha,2019.0,2,0.0,2.0,0.0,0.0,Young,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,3.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
159,2,Stage,3,160,2023-01-04 00:00:00,Entertainment,Web series and movies in Indian languages,2019.0,3,3.0,0.0,0.0,0.0,Young,"Bhiwani,Barnagar","Haryana,Madhya Pradesh",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300.0,1.0,30000.0,1,1.0,150.0,0.6,150.0,0.0,25000.0,3.0,50.0,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.2,50.0,50.0,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
160,2,Girgit,3,161,2023-01-04 00:00:00,Fashion,color-changing clothing products,2019.0,2,1.0,1.0,0.0,1.0,Young,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,10.0,200.0,1,1.0,20.0,20.0,0.0,0.0,100.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
161,2,GearHeadMotors,4,162,2023-01-05 00:00:00,Automobile,Electric vehicles bikes,2019.0,2,2.0,0.0,0.0,0.0,Young,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,2.0,3750.0,1,1.0,100.0,6.67,0.0,0.0,1499.250375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.335,0.0,50.0,3.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
162,2,PatilKaki,4,163,2023-01-05 00:00:00,Food,Homemade snacks,2020.0,3,2.0,1.0,0.0,0.0,Young,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,2.5,1600.0,1,1.0,40.0,4.0,0.0,0.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
163,2,Brandsdaddy,4,164,2023-01-05 00:00:00,Manufacturing,Auto Fire Extinguisher,2019.0,2,1.0,1.0,0.0,1.0,Middle,Mumbai,Maharashtra,0.0,12.0,60.0,0.0,0.0,0.0,0.0,3.0,70.0,5.0,1400.0,1,1.0,35.0,5.0,35.0,0.0,700.0,1.0,35.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
164,2,Winston,5,165,2023-01-06 00:00:00,Fashion,Techno beauty products at home,2019.0,2,1.0,1.0,0.0,1.0,Middle,Faridabad,Haryana,0.0,46.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,4.0,2500.0,1,1.0,100.0,10.0,0.0,0.0,1000.0,2.0,0.0,0.0,0.0,50.0,5.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
165,2,Flatheads,5,166,2023-01-06 00:00:00,Fashion,Shoes Sneakers Loafers,2019.0,1,1.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,75.0,3.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
166,2,OrganicSmokes,5,167,2023-01-06 00:00:00,Fashion,Organic Cigarettes Cigarillos Smokes,2019.0,3,3.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
167,2,TeaFit,6,168,2023-01-09 00:00:00,Beverages,Refreshing beverages,2019.0,3,2.0,1.0,0.0,0.0,Young,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,1666.666667,1,1.0,50.0,8.0,0.0,0.0,625.0,4.0,0.0,0.0,0.0,12.5,2.0,0.0,12.5,2.0,0.0,12.5,2.0,0.0,12.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
168,2,Haqdarshak,6,169,2023-01-09 00:00:00,Services,Platform to know about welfare schemes for MSMEs,2019.0,2,1.0,1.0,0.0,0.0,Middle,Shimla,Himachal Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0.5,20000.0,1,1.0,100.0,2.0,0.0,0.0,5000.0,3.0,33.33,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.666,0.0,33.33,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
169,2,Bhaskar'sPuranpoliGhar,6,170,2023-01-09 00:00:00,Food,Varieties of Puranpoli snacks,2019.0,3,3.0,0.0,0.0,0.0,Middle,Thane,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,1.0,7500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
170,2,GunjanAppsStudios,7,171,2023-01-10 00:00:00,Technology,CHILDREN'S PLAYFUL LEARNING PARTNER,2019.0,2,1.0,1.0,0.0,1.0,Middle,Kolkata,West Bengal,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,250.0,1.0,25000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
171,2,TheSimplySalad,7,172,2023-01-10 00:00:00,Food,Freshly chopped salads,2019.0,2,1.0,1.0,0.0,0.0,Young,Ahmedabad,Gujarat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,10.0,300.0,1,1.0,30.0,10.0,0.0,0.0,300.0,2.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
172,2,AyuSynk,7,173,2023-01-10 00:00:00,Healthcare,Digital Stethoscopes,2019.0,3,3.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,1.5,6666.666667,1,1.0,50.0,3.5,50.0,10.0,1428.571429,1.0,50.0,3.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
173,2,AtypicalAdvantage,8,174,2023-01-11 00:00:00,Technology,Platform for persons with disabilities,2019.0,1,1.0,0.0,0.0,0.0,Middle,Jamshedpur,Jharkhand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,1.0,3000.0,1,1.0,30.0,3.0,0.0,0.0,1000.0,2.0,15.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
174,2,HouseOfChikankari,8,175,2023-01-11 00:00:00,Fashion,HANDMADE BY ARTISANS OF LUCKNOW,2020.0,2,0.0,2.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,1.0,7500.0,1,1.0,75.0,3.75,0.0,0.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,1.875,0.0,37.5,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
175,2,MagicOfMemories,8,176,2023-01-11 00:00:00,Fashion,DNA Jewllery,2019.0,1,0.0,1.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,5.0,500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
176,2,Paradyes,9,177,2023-01-12 00:00:00,Fashion,Semi Permanent Hair Color,2020.0,2,1.0,1.0,0.0,1.0,Young,Ahmedabad,Gujarat,350.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,65.0,1.0,6500.0,1,1.0,65.0,2.0,0.0,0.0,3250.0,2.0,0.0,0.0,0.0,32.5,1.0,0.0,0.0,0.0,0.0,32.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
177,2,Nestroots,9,178,2023-01-12 00:00:00,Household,"House of design, aesthetics and elegance",2019.0,1,0.0,1.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,1.0,5000.0,1,1.0,50.0,2.0,0.0,0.0,2500.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
178,2,Zillionaire,10,179,2023-01-13 00:00:00,Fashion,Unique styles of stones and jewels,2019.0,2,2.0,0.0,0.0,0.0,Young,Jaipur,Rajasthan,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.3,1515.151515,1,1.0,100.0,10.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
179,2,Credmate,10,180,2023-01-13 00:00:00,Technology,Platform for credit score,2019.0,2,2.0,0.0,0.0,0.0,Middle,Ludhiana,Punjab,0.0,130.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,5.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
